,Prediction
34026,-5.855209600022894
34027,-5.234197000560708
34028,-4.845610310675982
34029,-5.1184896108683295
34030,-8.78643754509676
34031,-5.126720267788952
34032,-5.405474994625759
34033,-5.262565239351355
34034,-6.4994462333493335
34035,-7.81310600590805
34036,-5.856855292527802
34037,-5.946904207815558
34038,-5.369409351946144
34039,-5.22954169771952
34040,-5.3682225919882836
34041,-8.44954134913411
34042,-5.192602300812975
34043,-5.364767270054757
34044,-5.231922413086902
34045,-5.3908450977372615
34046,-4.610706237267724
34047,-9.452139145722604
34048,-6.350214206005252
34049,-9.184597744019397
34050,-8.249154037417716
34051,-6.4472359923489275
34052,-6.375295793368761
34053,-5.465621575991859
34054,-5.341364694222137
34055,-6.235425349380742
34056,-5.7454953215697
34057,-5.03609601266594
34058,-5.756011283470154
34059,-5.352584548330025
34060,-5.605789082232883
34061,-5.655787986634161
34062,-4.724159032614451
34063,-6.275772492498479
34064,-5.161925893583603
34065,-5.105804204474146
34066,-5.5732578074787975
34067,-6.1666291674418625
34068,-5.5829772260238935
34069,-6.722334535499629
34070,-5.841967070550378
34071,-5.420190742614383
34072,-5.631912234523171
34073,-4.930678372932659
34074,-6.603593890018849
34075,-7.581838485425905
34076,-7.419165870358787
34077,-7.704376574542972
34078,-5.406708796369989
34079,-6.81720632012917
34080,-5.126006719141265
34081,-7.312674334755205
34082,-7.173810390084078
34083,-6.2335047796962
34084,-6.960307854115473
34085,-5.281028269625776
34086,-5.562186994448104
34087,-5.651683455251538
34088,-7.752037390232761
34089,-6.523843455671951
34090,-4.61026647939055
34091,-4.954164235910979
34092,-4.799755130651786
34093,-4.561772198878962
34094,-5.399523168946443
34095,-6.870871305374239
34096,-5.633251881043076
34097,-12.154950251920113
34098,-5.862800420262534
34099,-5.404547689856764
34100,-4.97616424780876
34101,-5.547425433619515
34102,-5.428691044684465
34103,-5.997941441781156
34104,-6.6023911903399775
34105,-8.677820728984518
34106,-7.8707587394921905
34107,-5.083722570184097
34108,-6.236688940651991
34109,-5.065567730447982
34110,-7.321596842096805
34111,-4.764631488680453
34112,-5.492897710883781
34113,-10.01991647657874
34114,-8.184916810070433
34115,-6.4907984953453495
34116,-5.803851251711619
34117,-6.332377627289219
34118,-6.40945803433061
34119,-4.993042363385458
34120,-5.098343748794832
34121,-5.963780094886994
34122,-4.733588845957478
34123,-4.610826500941065
34124,-5.212643381563071
34125,-5.7386877596569965
34126,-5.224932605492899
34127,-7.256409859125089
34128,-7.85735462746935
34129,-4.435446943118076
34130,-8.730742926963758
34131,-5.918624833527252
34132,-6.018553064477881
34133,-5.675603742804515
34134,-9.001238740315037
34135,-8.914951197314618
34136,-6.074709975189804
34137,-8.613630263139624
34138,-6.368018344577782
34139,-7.297852640502387
34140,-5.340933354026564
34141,-6.100635249097796
34142,-9.295893050270596
34143,-7.253720316474884
34144,-8.19547692211203
34145,-5.826734836147251
34146,-6.430336551510771
34147,-6.2371599810955045
34148,-5.7896421340879165
34149,-8.04824309059491
34150,-8.938120152827244
34151,-6.731897328455639
34152,-7.4581756282695695
34153,-8.261201947319671
34154,-5.414834893549315
34155,-5.63336811346454
34156,-5.387433744758064
34157,-5.480592059470855
34158,-6.594922152776398
34159,-5.59990545467869
34160,-5.080320710722145
34161,-6.558621860667733
34162,-6.1826110618427395
34163,-7.535233008844457
34164,-5.8340645328768925
34165,-8.864828639370188
34166,-6.031099940718682
34167,-6.1943493832770535
34168,-6.139624063828452
34169,-7.4090411111819865
34170,-5.282415155567199
34171,-5.621516798875112
34172,-6.809187436822171
34173,-6.580881954471699
34174,-5.382855685214385
34175,-6.911198193401694
34176,-5.320438524221829
34177,-5.951871093499417
34178,-7.1686929206373415
34179,-6.970969983777622
34180,-6.4481702248138335
34181,-6.439407783433588
34182,-4.984003512298689
34183,-7.713829174221954
34184,-6.106701212519097
34185,-6.628405578086785
34186,-7.3532921497160135
34187,-6.437229046130864
34188,-6.7012596249258145
34189,-5.72025408677143
34190,-6.955768130256833
34191,-6.7523014412110465
34192,-6.806114316293322
34193,-5.833653210731655
34194,-5.449882424772351
34195,-6.701292410404043
34196,-4.58329215474995
34197,-7.544294584928
34198,-7.034833609835408
34199,-7.062734361316832
34200,-5.0913113182155465
34201,-5.716174943788741
34202,-6.050380231300953
34203,-7.0610703779200135
34204,-4.15609007646853
34205,-5.672902801772926
34206,-5.792844589474312
34207,-4.755956213042149
34208,-5.2903015723892635
34209,-5.593863680998013
34210,-4.997500977114315
34211,-5.31684271681065
34212,-9.493755309069174
34213,-4.714487106690521
34214,-4.788639368427018
34215,-5.462811516586385
34216,-5.7915576608565535
34217,-5.74160120818047
34218,-6.457650675137883
34219,-6.471455296464645
34220,-5.668345120466144
34221,-6.254861029699738
34222,-5.5848417746394805
34223,-5.229768296862723
34224,-5.932851083257052
34225,-8.48617344395082
34226,-5.364314517301905
34227,-5.074411753161549
34228,-6.029715847602457
34229,-5.341359215465478
34230,-7.8604754703854525
34231,-11.089147563605389
34232,-5.893593879516908
34233,-5.185630966473776
34234,-7.448966328390902
34235,-12.119473702017704
34236,-5.184092717128261
34237,-5.2287654793935525
34238,-4.541647317991703
34239,-7.020115475133168
34240,-5.822455877407684
34241,-6.474091341726977
34242,-7.138162030646935
34243,-6.804699349707076
34244,-4.783415870278747
34245,-6.994774665166438
34246,-9.100908312549873
34247,-4.960184241803117
34248,-5.484113347565931
34249,-4.775617445456394
34250,-5.567493011801849
34251,-6.24256063748907
34252,-9.104125015250332
34253,-7.332665302313291
34254,-5.637380197530085
34255,-7.37811161588721
34256,-5.582663401484824
34257,-5.541276677671607
34258,-5.995005430044563
34259,-6.160457201941439
34260,-7.341369628891074
34261,-4.544542064624381
34262,-7.793814194886499
34263,-5.896533216383427
34264,-5.196502333359507
34265,-5.0495057821584295
34266,-8.126836851212827
34267,-5.064493013715592
34268,-6.923168466092353
34269,-4.528402344320957
34270,-5.150198520255263
34271,-4.589081382855417
34272,-5.666836931804588
34273,-5.460444841615949
34274,-5.833862997502909
34275,-7.242040915212748
34276,-5.584379401644244
34277,-6.333651018442794
34278,-5.522308954761829
34279,-7.391792679147584
34280,-6.625056442237506
34281,-6.5020336494130095
34282,-5.292744974369966
34283,-5.1089949182639005
34284,-8.756285559717838
34285,-5.5203448494324725
34286,-4.756106268477745
34287,-5.502245476934181
34288,-7.349166724350932
34289,-8.238720343653211
34290,-5.907646925109207
34291,-5.673531305205186
34292,-7.922809940833725
34293,-6.927862230682491
34294,-5.993282401506045
34295,-4.656338839579046
34296,-4.561219980250304
34297,-6.458215686788883
34298,-5.230807100991328
34299,-5.865384227093266
34300,-11.82794275367469
34301,-4.935902891233007
34302,-8.782780977229136
34303,-4.557634185927384
34304,-11.622008026361247
34305,-5.361736794865687
34306,-6.57614630534194
34307,-5.80215359827923
34308,-6.804516451412541
34309,-7.485310464653141
34310,-15.294774674164215
34311,-6.630767361782963
34312,-4.712033192544658
34313,-5.881743989960809
34314,-6.216678765976728
34315,-5.026684235142344
34316,-5.33190629666387
34317,-9.295670512005715
34318,-5.089965137227007
34319,-4.605408884937564
34320,-7.004629150022758
34321,-6.267322452375421
34322,-7.164846423228085
34323,-8.864677602810666
34324,-6.202766986625749
34325,-7.343644752273321
34326,-7.954759253043235
34327,-6.5777646194454
34328,-7.8862813928351345
34329,-6.352886797502174
34330,-5.1646239480992016
34331,-7.9776639543224634
34332,-5.153021539137924
34333,-5.941246034382423
34334,-4.813824014544502
34335,-5.699659998261721
34336,-5.782435241519493
34337,-5.633598177797982
34338,-5.2606974662850465
34339,-8.647713274635617
34340,-8.113572464771202
34341,-5.670084063202345
34342,-5.293885378281792
34343,-5.744322317629561
34344,-5.3811918401553935
34345,-5.771672222395464
34346,-4.704219920353176
34347,-5.590809361078695
34348,-8.410689627187617
34349,-8.306778874679866
34350,-7.764461013684391
34351,-7.054287507388347
34352,-6.026937977708241
34353,-6.156054292984938
34354,-5.721415147946059
34355,-5.62399972352516
34356,-8.882765834946392
34357,-8.347696850060482
34358,-8.246585022885544
34359,-4.765868397443237
34360,-5.207713212588647
34361,-6.044699569663638
34362,-5.2930021463072965
34363,-6.443220367896681
34364,-5.982742520297174
34365,-5.609277555156082
34366,-10.135635792485171
34367,-5.292066760413898
34368,-5.7910654721512005
34369,-6.882584843263481
34370,-6.260744483237184
34371,-5.84127190899471
34372,-6.080526773558764
34373,-6.646380909862938
34374,-5.9694443893497
34375,-5.287534820261348
34376,-5.964356715467124
34377,-8.636626261734365
34378,-8.035044609861242
34379,-6.6011598600385595
34380,-5.2085482806637
34381,-5.822998231477955
34382,-6.198684732355307
34383,-5.3018000645508785
34384,-6.57243704004412
34385,-5.500497541774753
34386,-5.201465332285583
34387,-5.404946625184321
34388,-5.458751289944039
34389,-6.282995966862942
34390,-5.957566229208823
34391,-4.986832705915533
34392,-5.391273218095057
34393,-5.952571973434593
34394,-4.877139676758823
34395,-6.768747812481021
34396,-6.191040152420427
34397,-6.88725749173082
34398,-5.452107395006762
34399,-5.323240812839789
34400,-5.186867502122813
34401,-6.496379010974919
34402,-4.875688956138961
34403,-5.597659191613198
34404,-5.393655916337651
34405,-4.771819427337955
34406,-4.7046453898837415
34407,-8.099843040400241
34408,-5.722074594771019
34409,-4.914872990151265
34410,-5.022933943185559
34411,-6.118463306447
34412,-6.0553590347702455
34413,-5.178829152455239
34414,-4.67252640891917
34415,-4.04986582091465
34416,-5.97554017971386
34417,-6.0110245489517355
34418,-5.485758285630097
34419,-5.920685666598388
34420,-5.138382826698062
34421,-6.280683396987812
34422,-5.602064201884751
34423,-5.055274186656302
34424,-5.542419471937756
34425,-5.228676433805314
34426,-7.609225461746458
34427,-6.949446116324197
34428,-5.967899534742097
34429,-5.510714490929024
34430,-5.8524424767296646
34431,-8.761379958485321
34432,-5.638028574236372
34433,-5.389807041144119
34434,-5.73162198336964
34435,-5.265628742489862
34436,-5.227243149811707
34437,-5.883218433689618
34438,-5.359613310486492
34439,-5.313688022790359
34440,-6.0659805032137175
34441,-6.822036304309438
34442,-5.99103093087639
34443,-6.2507511321244476
34444,-5.884537421138594
34445,-6.327331689706867
34446,-5.621047533323959
34447,-4.773062336942753
34448,-5.8995149540193434
34449,-5.346300378277683
34450,-5.612551979170586
34451,-6.517350473084407
34452,-5.840453007403604
34453,-6.373604703887175
34454,-5.335195450084488
34455,-4.7192524457171725
34456,-5.359034577658744
34457,-5.1258872903070225
34458,-5.204438141261843
34459,-5.62113916324103
34460,-5.917129456116473
34461,-5.233349086798682
34462,-6.933049566128572
34463,-6.20016001191071
34464,-6.962290178557947
34465,-5.095045453420772
34466,-4.811300670374096
34467,-5.572179982595621
34468,-3.781332692478054
34469,-4.4196986723322045
34470,-5.094478063725347
34471,-5.191466839709228
34472,-5.246851495649846
34473,-5.653760865888981
34474,-6.105286389619245
34475,-6.422958406891563
34476,-4.338944379830245
34477,-5.437023609621825
34478,-6.97965327634731
34479,-5.026216422865118
34480,-5.316956838816553
34481,-5.213277759709946
34482,-5.21231516696383
34483,-5.088156949958589
34484,-4.891456848458703
34485,-5.789213065679828
34486,-5.363074105622914
34487,-4.944800379284263
34488,-5.468961098978494
34489,-6.578826186180427
34490,-5.337283227358516
34491,-4.540123194395613
34492,-6.077157230642253
34493,-5.705101886383004
34494,-5.169332899516732
34495,-4.80768851097893
34496,-5.30375211226161
34497,-5.273218482795389
34498,-6.5933232160490585
34499,-5.49174848549162
34500,-4.924890675984105
34501,-5.243919092580961
34502,-5.832108516179303
34503,-7.553218454761518
34504,-5.503454311884044
34505,-5.576173494884118
34506,-9.915671592822745
34507,-6.3422164075711835
34508,-9.026748624490395
34509,-5.723240673540056
34510,-4.63059119564107
34511,-6.452414936954433
34512,-5.4228860320244365
34513,-6.032904384427516
34514,-5.649339177467678
34515,-6.103543595309834
34516,-5.461996842666852
34517,-7.899447771557474
34518,-7.583247412405565
34519,-5.339879082076397
34520,-6.774094043059348
34521,-7.1073074218039975
34522,-4.851997500547612
34523,-5.405993344853944
34524,-5.952723050996695
34525,-4.971210572720557
34526,-5.699929669014753
34527,-6.000950775369682
34528,-7.317264008250831
34529,-7.537593977849764
34530,-5.834507472232639
34531,-6.23962203375412
34532,-6.278275238187388
34533,-6.003463116288314
34534,-5.0962665494027455
34535,-5.824874360290755
34536,-5.877578434545244
34537,-5.620099562464842
34538,-7.150225000657768
34539,-8.014201676932455
34540,-5.337841329160694
34541,-7.4975677599480095
34542,-6.519548555814939
34543,-6.1529084744079885
34544,-8.315829434718772
34545,-5.506283008077723
34546,-5.378255391492091
34547,-5.543632863868345
34548,-6.603105773196155
34549,-7.542718556687574
34550,-6.306745586291997
34551,-7.23155028120605
34552,-5.591808818726817
34553,-5.642222981834072
34554,-4.985605088963532
34555,-5.227938770159201
34556,-4.930726989979717
34557,-5.278866963574839
34558,-5.33635285986734
34559,-5.2724427606141235
34560,-5.045758640653106
34561,-6.638813641612274
34562,-4.562148639547163
34563,-4.946714576833892
34564,-6.557315009831648
34565,-4.795123315662021
34566,-5.870596139664855
34567,-5.195627062441073
34568,-5.487777498863844
34569,-7.015099497657792
34570,-5.886512068989819
34571,-4.561406687082972
34572,-4.6697847779772035
34573,-4.551443720993285
34574,-5.845825957257079
34575,-5.820444765601494
34576,-7.435083815467034
34577,-4.900913915825637
34578,-5.2134649722902235
34579,-5.855276094317484
34580,-6.5962495157504035
34581,-4.720363667137763
34582,-6.065364089092365
34583,-4.7034846552603975
34584,-5.100674200079482
34585,-4.866028251614521
34586,-10.264629412932484
34587,-7.573403881251344
34588,-9.901920379731118
34589,-5.384235443433364
34590,-6.293886567702145
34591,-5.893804926570154
34592,-5.295006144421978
34593,-5.028384447851657
34594,-5.2757354741778535
34595,-7.065029118678045
34596,-5.954818208941832
34597,-5.126021778144329
34598,-5.060133483649254
34599,-8.622341197442596
34600,-7.78864241465755
34601,-8.420831468461358
34602,-8.399581116250639
34603,-5.190444189972142
34604,-6.052502037937832
34605,-5.54982127172757
34606,-4.932273318295325
34607,-7.907440614840546
34608,-4.983422641698564
34609,-4.558536575719387
34610,-5.735085599341689
34611,-5.800224029402094
34612,-8.308067698717906
34613,-8.821116952994636
34614,-5.140061155975706
34615,-5.294753091532806
34616,-5.534108714221595
34617,-4.494680692347834
34618,-5.011643614259547
34619,-6.438840290407375
34620,-5.134845098024127
34621,-4.95132102395153
34622,-5.089483093953651
34623,-6.469494392143151
34624,-4.618719841637783
34625,-5.731714134070148
34626,-4.378941789947279
34627,-7.865053107211752
34628,-5.187634300420203
34629,-4.7862711084688705
34630,-6.780801165588947
34631,-5.237580350582433
34632,-4.493703167696979
34633,-5.020771023373505
34634,-5.817999686568307
34635,-5.287258984637072
34636,-7.276637612041063
34637,-7.584318501885133
34638,-5.342521420869
34639,-8.340402561835788
34640,-4.496310091306226
34641,-5.98688669938708
34642,-6.618634452816611
34643,-5.1004820369252535
34644,-5.293555303468051
34645,-6.88110312659996
34646,-6.841624604131048
34647,-5.584395667509874
34648,-6.915746709701785
34649,-6.9981748486581
34650,-5.805558990482041
34651,-5.693209057986904
34652,-6.11019580370301
34653,-5.228280301331879
34654,-5.06762964553292
34655,-7.055669584433645
34656,-6.996847693155859
34657,-7.752847587700045
34658,-7.554060649530492
34659,-6.772178730327942
34660,-4.467478811740481
34661,-5.2418913473626105
34662,-6.49618845921125
34663,-7.426482170169967
34664,-5.4769730993864645
34665,-6.423218590145228
34666,-6.226166184219356
34667,-4.848231226566531
34668,-5.1939297532586854
34669,-4.665821701185853
34670,-9.990544399786192
